stock_code,report_date,roe,net_profit,gross_margin,debt_ratio,net_margin,operating_cashflow,total_equity
300408.SZ,2023-12-31,8.9491,1583150590.62,39.8338,16.4378,27.6451,1718967962.8,18239100490.55
300408.SZ,2024-03-31,2.3486,433665648.63,40.1422,16.3252,27.7348,185462016.3,18643938245.21
300408.SZ,2024-06-30,5.555,1026411440.62,41.8975,17.8985,29.9472,771851293.55,18697017565.25
300408.SZ,2024-09-30,8.5424,1603712531.48,42.7682,16.1744,29.8045,1506489076.2,19310129335.26
300408.SZ,2024-12-31,11.4986,2190233758.58,42.9848,16.9095,29.6981,2403122345.06,19871768295.58
300408.SZ,2025-03-31,2.6447,532895055.67,41.0123,15.0377,29.0701,242589002.71,20420308553.19
300408.SZ,2025-06-30,6.1629,1237084530.39,41.974,15.8122,29.8179,1127709424.84,20287470253.2
300408.SZ,2025-09-30,9.5848,1957938593.36,42.4885,17.2364,30.0834,1990456334.4,21006089565.51
300413.SZ,2022-03-31,2.947,507163868.37,35.5465,32.5822,16.2346,-733432499.72,17504320146.21
300413.SZ,2022-06-30,6.769,1180295073.48,36.3157,34.1646,17.5783,-85369628.01,18220363167.3
300413.SZ,2022-09-30,9.41,1648645472.38,36.4088,35.1684,16.1019,457303746.44,18688825977.22
300413.SZ,2022-12-31,10.3624,1805506310.07,34.1187,36.3062,12.9179,621803699.44,18970285136.86
300413.SZ,2023-03-31,2.8521,531449499.0,32.9693,34.4759,17.1382,-252682158.94,19318438972.08
300413.SZ,2023-06-30,6.4673,1223191876.57,35.1143,34.6073,18.0074,1046386340.02,19761739138.04
300413.SZ,2023-09-30,9.01,1728352969.36,35.8043,32.8738,16.6738,1090179623.07,20258983974.39
300413.SZ,2023-12-31,17.556,3471326822.39,32.9847,32.0114,23.7307,1083773256.71,21363637774.62
300413.SZ,2024-03-31,2.1737,460755933.01,28.6323,31.3099,13.8598,173323874.77,21824396858.2
300413.SZ,2024-06-30,4.8684,1043428404.1,28.8446,31.8808,14.9919,-180501169.95,22110347849.48
300413.SZ,2024-09-30,6.5561,1425062966.91,29.147,30.6877,13.8655,-325541825.67,22611950037.44
300413.SZ,2024-12-31,6.2042,1342909354.73,29.0348,30.7417,9.5379,-25185869.72,22529845373.78
300413.SZ,2025-03-31,1.669,374351258.8,26.4344,28.7674,12.9071,-216567042.85,22942193877.53
300413.SZ,2025-06-30,3.3654,762502796.91,26.5572,29.9089,12.7858,460068739.04,22918781565.48
300413.SZ,2025-09-30,4.4511,1015221978.61,26.9119,29.5527,11.2017,674318887.17,23211486443.76
300418.SZ,2022-03-31,3.5423,371409943.08,71.4249,22.8034,31.1346,315006190.39,13660313404.22
300418.SZ,2022-06-30,5.8821,650363062.62,79.3921,18.9928,28.912,410836979.19,14501536100.3
300418.SZ,2022-09-30,7.0443,828066030.6,79.0481,17.1692,24.3621,566846173.01,15116004124.43
300418.SZ,2022-12-31,9.9905,1233965560.87,78.8481,17.1844,26.0527,830830850.4,14543039161.5
300418.SZ,2023-03-31,1.6637,259914570.24,82.7805,16.0459,21.3531,205711410.0,14544784145.5
300418.SZ,2023-06-30,2.6676,440570820.44,80.1839,15.6798,18.166,533113423.95,16569968408.65
300418.SZ,2023-09-30,2.4303,438883231.03,79.6605,16.4466,11.9223,756169035.57,16663190404.0
300418.SZ,2023-12-31,9.0296,1532983793.51,78.8398,16.6898,31.1883,884641185.32,17899171718.57
300418.SZ,2024-03-31,-1.2423,-205432496.75,78.4281,17.1779,-17.0124,106750886.48,17701517225.92
300418.SZ,2024-06-30,-2.5713,-500116423.01,78.2019,15.548,-19.9902,189088081.19,17768511408.34
300418.SZ,2024-09-30,-4.1706,-891624168.16,76.9027,15.3655,-23.2897,319294755.96,17426078656.54
300418.SZ,2024-12-31,-10.8331,-1947039941.96,73.5621,17.8592,-34.3848,289629629.26,16983741144.46
300418.SZ,2025-03-31,-5.5413,-929375861.35,69.0093,19.2666,-52.6897,-2971296.61,16160030389.75
300418.SZ,2025-06-30,-6.08,-1147654343.21,69.8776,18.7115,-30.7407,-560457758.99,16524357710.05
300418.SZ,2025-09-30,-4.7001,-1086469655.02,69.9101,19.6403,-18.7161,-734480869.42,16587158948.43
300433.SZ,2022-03-31,-0.9727,-396452745.97,11.2421,43.6317,-4.2473,3597209896.43,42116292035.86
300433.SZ,2022-06-30,-0.7254,-266813636.74,13.5484,44.0552,-1.3909,3417769155.7,41558221507.48
300433.SZ,2022-09-30,1.7841,810640531.35,16.7029,44.0608,2.5672,4520283428.66,42678263602.87
300433.SZ,2022-12-31,5.6404,2519821534.82,19.2058,43.3521,5.3959,9180531955.14,44381245145.29
300433.SZ,2023-03-31,0.146,66431510.48,15.9456,39.1144,0.6752,3150259291.58,44407363628.13
300433.SZ,2023-06-30,1.2597,564365032.27,16.4141,39.5809,2.797,4362529372.53,44016299017.38
300433.SZ,2023-09-30,3.7059,1659452695.68,18.0322,40.344,4.9085,4194598853.24,45020048231.79
300433.SZ,2023-12-31,6.6762,3041825565.81,16.5963,39.9486,5.5823,9300199131.87,46521631642.04
300433.SZ,2024-03-31,0.6648,315718259.98,12.5175,37.7717,2.0371,2029853982.28,46819572379.56
300433.SZ,2024-06-30,1.8705,880945057.04,14.3346,37.8881,3.0518,3367717990.78,45907063786.42
300433.SZ,2024-09-30,5.0634,2408333137.58,17.0001,41.3391,5.2097,6289572443.46,47483973821.62
300433.SZ,2024-12-31,7.6296,3676855156.45,15.8917,39.7084,5.2604,10888841042.18,48845911889.98
300433.SZ,2025-03-31,0.8775,453939465.69,12.7977,37.6937,2.6603,2630443216.69,49310482820.77
300433.SZ,2025-06-30,2.3698,1194275345.77,14.22,37.8723,3.6234,4325275724.15,47995837344.57
300433.SZ,2025-09-30,5.5471,2792062917.18,16.0975,35.4742,5.203,5843668374.18,53903945076.07
300442.SZ,2022-03-31,-3.5758,215713969.53,12.6214,66.2701,35.094,335650586.98,457665063.35
300442.SZ,2022-06-30,-4.5154,474625813.03,19.3588,64.462,37.3153,994451743.0,449939432.33
300442.SZ,2022-09-30,27.6478,819776737.59,53.3159,76.9764,41.2062,1320330387.78,3406746238.66
300442.SZ,2022-12-31,43.6255,1197021587.97,53.112,81.4875,44.0934,1788146955.98,2963570411.04
300442.SZ,2023-03-31,6.1714,330015632.82,53.9286,62.8561,40.8183,257679497.66,7779207310.97
300442.SZ,2023-06-30,12.6993,702022940.74,51.6288,66.3734,41.7192,939731521.91,8151214618.89
300442.SZ,2023-09-30,20.7298,1118814965.85,50.113,64.7847,41.7326,1825469040.05,7898391600.89
300442.SZ,2023-12-31,30.7543,1757714044.88,48.5722,63.3404,40.3999,1243931063.23,8545661389.96
300442.SZ,2024-03-31,5.4109,475226704.04,59.5904,65.5975,48.1573,-1573683215.99,9031989128.28
300442.SZ,2024-06-30,10.7092,972730766.72,57.0968,64.4261,44.9338,141223325.14,9852308801.5
300442.SZ,2024-09-30,16.8934,1521576890.64,56.9843,66.0202,44.0143,1151431283.62,9734885188.93
300442.SZ,2024-12-31,19.368,1818699408.41,48.9297,63.1092,41.6671,2094433909.27,11550106958.33
300442.SZ,2025-03-31,4.2291,426352123.11,49.725,63.5578,35.5884,868813291.68,12706459081.44
300442.SZ,2025-06-30,8.5473,880489457.79,49.3958,64.0713,35.2729,2261777481.68,13177598180.83
300442.SZ,2025-09-30,40.0138,4700341438.71,48.1139,62.5332,118.1829,2763993203.37,15749796634.72
300476.SZ,2022-03-31,3.1774,202101423.68,21.6091,57.192,9.9631,356729451.08,6451598736.6
300476.SZ,2022-06-30,7.0449,454209007.59,18.364,53.1761,11.373,490873089.49,6625053311.17
300476.SZ,2022-09-30,9.9304,639777246.18,17.2048,51.7873,10.7232,350736180.29,6615524048.03
300476.SZ,2022-12-31,11.9735,790645750.25,18.1476,51.5033,10.027,1240274753.73,6936862737.73
300476.SZ,2023-03-31,1.7879,124976888.18,20.1059,51.667,7.11,105639915.08,7043782520.49
300476.SZ,2023-06-30,4.8908,344531897.34,20.961,51.9303,9.3874,466001866.89,7152209548.03
300476.SZ,2023-09-30,8.1617,585718780.52,22.0361,50.9748,10.1974,710506388.3,7415969354.59
300476.SZ,2023-12-31,9.2201,671346370.08,20.7193,56.1327,8.4646,1279776351.25,7625729896.48
300476.SZ,2024-03-31,2.7217,209607792.1,19.4884,54.3178,8.7645,180672658.41,7776732609.49
300476.SZ,2024-06-30,5.8959,459021616.16,20.6053,53.6816,9.4538,654417232.8,7945034246.05
300476.SZ,2024-09-30,9.6007,764612164.03,21.5527,53.6514,9.9329,1226784613.59,8302451152.36
300476.SZ,2024-12-31,13.9477,1154431097.85,22.7244,53.4405,10.7574,1358305753.83,8927933410.11
300476.SZ,2025-03-31,9.7642,920647385.47,33.3747,52.544,21.3491,423857775.27,9929591691.32
300476.SZ,2025-06-30,21.5569,2143119809.25,36.2225,53.7655,23.7311,1190126115.24,10955481757.47
300476.SZ,2025-09-30,26.9289,3244826449.42,35.8519,50.4409,22.9848,2383398963.0,15171274574.05
300498.SZ,2022-03-31,-12.259,-3807161737.95,-6.2529,66.4774,-26.0941,-406810344.95,31300970354.8
300498.SZ,2022-06-30,-11.2399,-3582697829.17,-0.8961,65.7001,-11.3578,696392870.33,32641834689.57
300498.SZ,2022-09-30,2.0022,879646152.78,11.289,60.7239,1.5743,6216423335.3,38628028446.09
300498.SZ,2022-12-31,14.6609,5641399070.33,15.5437,56.248,6.738,11074527590.93,42915181139.07
300498.SZ,2023-03-31,-7.2679,-2819971198.0,-7.0746,59.2236,-14.1179,-537737542.13,39766884659.63
300498.SZ,2023-06-30,-12.753,-4739672868.88,-4.3969,61.3158,-11.5041,2801169012.68,36777321344.27
300498.SZ,2023-09-30,-12.121,-4589839009.0,0.393,60.3109,-7.0937,5640907785.91,37958389991.08
300498.SZ,2023-12-31,-17.5627,-6388857734.08,0.8404,61.4113,-7.105,7593935845.43,35847020703.05
300498.SZ,2024-03-31,-3.8035,-1256626114.34,3.2696,63.371,-5.7518,2259495155.64,34679310227.71
300498.SZ,2024-06-30,3.9369,1448819185.43,10.8407,58.9468,3.0768,5656129557.32,37169359891.8
300498.SZ,2024-09-30,17.7175,6671334118.47,16.328,54.8559,8.7955,12573592140.77,42174396355.16
300498.SZ,2024-12-31,24.9427,9611027241.03,17.3062,53.3726,9.16,19586123379.19,44257330351.83
300498.SZ,2025-03-31,4.765,2074230406.61,14.2869,51.4467,8.525,3819110246.11,46133342168.07
300498.SZ,2025-06-30,8.3646,3530898376.11,13.7646,50.5675,7.0795,6465408423.84,44869504208.44
300498.SZ,2025-09-30,12.3908,5417466795.89,12.8196,49.4139,7.1454,8198647196.99,46678696451.83
300502.SZ,2022-03-31,3.2901,132422835.12,33.1166,18.2845,17.931,17174343.91,4091150415.85
300502.SZ,2022-06-30,11.0814,461086895.84,33.7387,21.3363,31.1788,200768518.07,4363083194.42
300502.SZ,2022-09-30,17.6812,762434251.88,35.2323,17.4002,31.5772,409309294.4,4665517150.62
300502.SZ,2022-12-31,20.5642,903581090.81,36.6618,17.8163,27.2938,831352211.86,4829167615.85
300502.SZ,2023-03-31,2.2081,107834813.02,34.0443,15.1653,17.9658,254890930.77,4938175110.08
300502.SZ,2023-06-30,5.8305,288364883.92,29.4125,14.0399,22.1023,482631407.73,5062406201.99
300502.SZ,2023-09-30,8.5631,429563503.52,28.1923,14.4384,20.5824,877084107.62,5203760663.17
300502.SZ,2023-12-31,13.3725,688361095.12,30.99,15.1243,22.2224,1245984809.46,5465978473.54
300502.SZ,2024-03-31,5.7628,324540534.21,42.0049,21.1683,29.1629,165235822.32,5797323293.71
300502.SZ,2024-06-30,14.7772,865142094.15,43.0443,24.8056,31.7172,-290744263.77,6243191871.19
300502.SZ,2024-09-30,26.2329,1646072871.21,42.3353,27.8776,32.0845,284568423.34,7083717372.3
300502.SZ,2024-12-31,41.1453,2837813624.37,44.7174,32.107,32.8191,640930145.58,8328129817.86
300502.SZ,2025-03-31,17.2271,1572525789.22,48.6597,33.1444,38.8062,199026140.7,9928270094.53
300502.SZ,2025-06-30,38.6079,3942294268.37,47.4263,33.0757,37.7717,952686853.97,12094108774.1
300502.SZ,2025-09-30,55.3742,6327092507.84,47.247,31.992,38.3349,4637420688.24,14524006786.77
300628.SZ,2022-03-31,7.4034,486774055.52,61.8112,7.6175,46.7401,231125006.45,6818412459.8
300628.SZ,2022-06-30,17.4164,1136797660.18,61.8663,8.8168,48.6288,739898607.66,6722731405.97
300628.SZ,2022-09-30,25.9277,1780974561.35,62.1547,7.663,50.0226,1601599252.84,7406378664.13
300628.SZ,2022-12-31,30.6227,2177660031.25,63.0113,8.2936,45.2684,2122829943.45,7890868129.02
300628.SZ,2023-03-31,5.2332,422908982.16,64.4593,5.8088,47.5913,276228831.43,8271218158.07
300628.SZ,2023-06-30,13.2016,1029494420.44,65.2053,8.7143,50.3749,663938914.17,7705096431.97
300628.SZ,2023-09-30,20.7236,1614175090.22,65.8015,7.8926,50.0726,1199986947.6,7686745165.23
300628.SZ,2023-12-31,25.1018,2010224545.51,65.7203,8.5478,46.2329,1801897585.04,8125730721.44
300628.SZ,2024-03-31,6.7611,568607195.1,64.6278,5.8571,48.8655,331453810.88,8694182379.36
300628.SZ,2024-06-30,16.5127,1360265529.99,65.2546,8.1049,51.0035,1113277765.25,8349656536.55
300628.SZ,2024-09-30,25.1445,2064633892.69,65.8098,8.9958,50.2375,1970694086.89,8296408847.33
300628.SZ,2024-12-31,31.0173,2647857338.07,65.4462,8.4592,47.1037,2508929797.03,8947671403.62
300628.SZ,2025-03-31,6.0904,562063844.36,64.5372,6.4825,46.6384,441642297.25,9509730883.52
300628.SZ,2025-06-30,14.1331,1240041705.8,65.1814,8.9991,46.7968,954198460.02,8600438294.84
300628.SZ,2025-09-30,22.2237,1958115335.46,63.9456,11.3367,45.5552,1459675269.72,8674225657.77
300661.SZ,2022-03-31,10.2099,257595338.35,60.621,19.8737,33.2237,290470686.97,2690078848.04
300661.SZ,2022-06-30,20.0594,534308524.73,59.7762,22.5194,32.3546,685004421.23,2971762915.13
300661.SZ,2022-09-30,26.4625,741481253.71,60.0628,22.6001,30.737,925777099.48,3257945617.42
300661.SZ,2022-12-31,29.7561,858236417.09,58.9827,20.6363,26.9246,947899907.97,3450679437.91
300661.SZ,2023-03-31,0.8652,27934042.01,52.6627,18.0724,5.4422,-170521464.06,3517058152.28
300661.SZ,2023-06-30,2.5481,85829459.64,51.5102,19.5144,7.4736,-39643216.63,3569299083.05
300661.SZ,2023-09-30,3.9825,136272600.65,50.5362,17.8833,7.244,-71457093.47,3664444070.96
300661.SZ,2023-12-31,7.6744,269937466.3,49.6038,18.3356,10.3198,170670822.08,3843824485.7
300661.SZ,2024-03-31,1.3957,51451971.56,52.4858,17.4943,7.0575,-7238926.56,3933372626.23
300661.SZ,2024-06-30,4.476,172995995.6,52.3274,17.5474,10.9739,314787580.02,4121022162.01
300661.SZ,2024-09-30,6.9978,277300184.94,52.1671,19.5744,11.3423,404981748.95,4279895204.79
300661.SZ,2024-12-31,11.8265,491161232.46,51.4647,20.3056,14.6747,549337594.89,4599259109.01
300661.SZ,2025-03-31,1.3028,58658120.85,49.0653,22.4978,7.4292,91705581.18,4560103433.3
300661.SZ,2025-06-30,4.3065,193672307.24,50.1616,21.8102,10.6485,239733251.08,4745463021.08
300661.SZ,2025-09-30,7.2149,332423931.2,50.4155,22.4063,11.8697,305983427.74,4937300548.19
300750.SZ,2022-03-31,1.7591,1975459100.0,14.4845,75.1245,4.0582,7075886400.0,93595348500.0
300750.SZ,2022-06-30,7.2869,9669961200.0,18.6755,68.8945,8.5597,18682343000.0,149690334500.0
300750.SZ,2022-09-30,15.0209,19632163800.0,18.95,70.2393,9.3335,25967948600.0,161285442600.0
300750.SZ,2022-12-31,24.6826,33457143500.0,20.2512,70.5619,10.1819,61208843300.0,176909162000.0
300750.SZ,2023-03-31,5.5747,10080607200.0,21.2688,67.3978,11.3216,20966278500.0,208720442500.0
300750.SZ,2023-06-30,12.3796,21473201500.0,21.6333,70.0962,11.3467,37070369800.0,191683175800.0
300750.SZ,2023-09-30,18.0765,32516262100.0,21.9159,69.9245,11.0345,52653692300.0,202056906600.0
300750.SZ,2023-12-31,24.3636,46761034000.0,19.1897,69.3401,11.6635,92826124000.0,219883151000.0
300750.SZ,2024-03-31,5.1845,11195643000.0,26.4155,68.4845,14.0348,28357911000.0,230468391700.0
300750.SZ,2024-06-30,11.6084,24878855000.0,26.5334,69.264,14.9183,44708955000.0,219839626800.0
300750.SZ,2024-09-30,16.565,38733255000.0,28.185,64.3338,14.9523,67443601000.0,263300643400.0
300750.SZ,2024-12-31,22.8252,54006794000.0,24.4449,65.2382,14.9185,96990345000.0,273456174000.0
300750.SZ,2025-03-31,5.4918,14861634000.0,24.4077,64.7433,17.5453,32868257000.0,289139355000.0
300750.SZ,2025-06-30,11.2522,32365447000.0,25.023,62.5927,18.0928,58687066000.0,324389412000.0
300750.SZ,2025-09-30,17.4754,52296866000.0,25.3098,61.2745,18.4748,80660430000.0,347012071000.0
300759.SZ,2022-03-31,2.4499,236952176.6,33.0795,44.5646,11.2679,417792056.81,10344755581.46
300759.SZ,2022-06-30,5.7721,565300517.32,35.0113,45.7521,12.1974,858787414.99,10289120301.76
300759.SZ,2022-09-30,9.3625,944178254.54,36.4873,46.5103,12.7543,1395070031.14,10541163228.33
300759.SZ,2022-12-31,13.2954,1352136920.7,36.7065,47.1034,13.1707,2142816416.93,10839867715.17
300759.SZ,2023-03-31,3.2354,350146873.58,35.7921,46.4327,12.8543,530139954.34,11274609804.36
300759.SZ,2023-06-30,7.1191,784067748.25,36.3307,45.0341,13.9016,1280204984.2,12306903151.33
300759.SZ,2023-09-30,10.1457,1134523142.41,35.9557,43.3766,13.2534,2029402975.72,12726686012.55
300759.SZ,2023-12-31,13.8591,1581780672.11,35.747,50.0012,13.7093,2753538934.89,13238046337.77
300759.SZ,2024-03-31,1.8266,215919833.12,32.6557,47.0883,8.0846,745630586.78,13357010758.92
300759.SZ,2024-06-30,8.7088,1082946377.69,33.3873,40.5493,19.3229,1099735310.22,13671638914.78
300759.SZ,2024-09-30,10.9605,1369206716.49,33.8699,40.4921,15.5287,1770502528.88,14026042491.13
300759.SZ,2024-12-31,13.7022,1714159155.74,34.2392,40.5582,13.9638,2576656397.08,14222872283.85
300759.SZ,2025-03-31,2.2094,279654565.09,33.6552,39.8092,9.0246,852829144.27,14646122514.63
300759.SZ,2025-06-30,5.0306,652629423.31,33.9684,40.9888,10.1325,1408277139.23,14869053358.07
300759.SZ,2025-09-30,8.0823,1065870928.8,34.2248,41.1571,10.5682,2436103508.31,15182138412.04
300760.SZ,2022-03-31,7.6568,2106972682.0,65.1022,26.8328,30.3462,869750366.0,28049723794.0
300760.SZ,2022-06-30,19.5315,5290284763.0,64.1301,29.5757,34.4519,4076887598.0,27209388694.0
300760.SZ,2022-09-30,28.3525,8105784813.0,64.3011,27.4553,34.795,6741514564.0,30219649030.0
300760.SZ,2022-12-31,32.6034,9610716815.0,64.1526,31.5457,31.65,12141147876.0,31999112163.0
300760.SZ,2023-03-31,7.7172,2572339003.0,66.3966,28.5978,30.7539,1333357505.0,34671992124.0
300760.SZ,2023-06-30,19.6749,6443212579.0,65.597,29.5269,34.8738,4483129148.0,33503454773.0
300760.SZ,2023-09-30,28.5872,9835525670.0,66.1179,26.3465,36.0226,7770665653.0,36821362106.0
300760.SZ,2023-12-31,35.6014,11578413404.0,64.1785,30.4421,33.1457,11062025295.0,33346039764.0
300760.SZ,2024-03-31,9.1248,3161790726.0,65.964,28.3326,33.7336,2864694162.0,36430608572.0
300760.SZ,2024-06-30,21.0216,7575938532.0,66.2533,27.9967,36.9007,8495794956.0,43652503869.0
300760.SZ,2024-09-30,30.314,10702649922.0,64.8683,27.0616,36.2989,11072880996.0,42013579642.0
300760.SZ,2024-12-31,33.8503,11739966642.0,63.1117,28.0444,31.9666,12432041281.0,40758177564.0
300760.SZ,2025-03-31,7.0617,2692551030.0,62.5258,25.3701,32.6878,1494408057.0,43557630794.0
300760.SZ,2025-06-30,13.5353,5232692188.0,61.6675,25.1013,31.253,3922092201.0,44021420142.0
300760.SZ,2025-09-30,20.1454,7813893576.0,61.953,25.3443,30.2467,7272860295.0,44244806287.0
300782.SZ,2022-03-31,5.835,458856014.89,52.4302,11.3576,34.4975,223755067.57,8094075890.63
300782.SZ,2022-06-30,9.4176,751663123.43,52.5515,11.6146,33.6324,588395909.37,8321361863.52
300782.SZ,2022-09-30,12.1055,984618709.54,52.9413,7.6378,32.641,656581739.57,8621900188.86
300782.SZ,2022-12-31,13.1013,1078496540.95,52.9052,8.6131,29.3269,942241109.03,8685194207.91
300782.SZ,2023-03-31,1.3339,116062339.19,48.832,10.4413,16.3087,527483829.6,8786944448.19
300782.SZ,2023-06-30,4.1466,366217699.48,49.0574,10.1903,21.9916,968809466.66,9000076990.38
300782.SZ,2023-09-30,9.0201,817960185.59,47.9177,9.0369,26.6107,1330327314.84,9478197007.65
300782.SZ,2023-12-31,12.1432,1119455336.98,46.4472,10.5352,25.5686,1894128040.83,9803279714.76
300782.SZ,2024-03-31,1.9959,197027381.25,42.775,16.0605,16.5621,76058099.51,10014409604.03
300782.SZ,2024-06-30,3.5607,353186437.47,42.1159,23.0525,15.4587,-288880677.87,10100561858.26
300782.SZ,2024-09-30,4.2515,425000088.61,40.5171,25.3339,12.6209,-366270295.42,10210018954.37
300782.SZ,2024-12-31,4.0178,402645477.35,39.4864,28.3291,8.9737,80280996.61,10200806970.46
300782.SZ,2025-03-31,-0.4582,-46851720.7,31.0094,27.9943,-6.1988,77039076.0,10154659074.09
300782.SZ,2025-06-30,-1.4576,-147978000.02,28.7508,30.0351,-8.6849,257120554.18,10025441961.52
300782.SZ,2025-09-30,-1.689,-171635637.94,26.6817,31.9677,-6.1984,55646650.73,10018136828.77
300803.SZ,2022-03-31,18.8283,266743618.0,94.0056,41.639,42.7883,550058215.0,1551350353.0
300803.SZ,2022-06-30,21.8891,324429410.0,92.0311,40.4621,35.7296,559512523.0,1682216125.0
300803.SZ,2022-09-30,21.2496,313997374.0,90.5338,46.217,28.5226,-117453485.0,1673246986.0
300803.SZ,2022-12-31,22.6874,338442318.0,89.0604,60.6001,26.9663,385606246.0,1681239171.0
300803.SZ,2023-03-31,3.3072,57366966.0,90.3581,68.3405,16.9718,1644008826.0,1748348401.0
300803.SZ,2023-06-30,1.0536,18361096.0,86.7488,64.2215,3.591,1017207537.0,1766333893.0
300803.SZ,2023-09-30,-2.3502,-40555866.0,84.1079,66.6914,-5.9347,1078169398.0,1729472958.0
300803.SZ,2023-12-31,4.063,72599491.0,85.7128,65.8766,6.5237,1437244960.0,1853185603.0
300803.SZ,2024-03-31,0.8894,16787738.0,88.0424,71.1626,5.7197,1037765421.0,1882592340.0
300803.SZ,2024-06-30,-2.6301,-48963006.0,83.975,73.4788,-8.9852,1181375713.0,1829678307.0
300803.SZ,2024-09-30,-5.9473,-109960874.0,81.7388,79.4148,-14.1636,3094832428.0,1804606145.0
300803.SZ,2024-12-31,5.0598,104186622.0,85.6889,79.5314,6.8152,4477883259.0,2225692904.0
300803.SZ,2025-03-31,,,,80.7847,,298188071.0,2213626056.0
300803.SZ,2025-06-30,,,,80.2279,,1187421052.0,2621205126.0
300803.SZ,2025-09-30,,,,81.085,,2299338117.0,2682758573.0
300803.SZ,2025-12-31,9.0534,225594658.0,87.4445,81.9059,10.5115,3053211802.0,2767859657.0
300832.SZ,2022-03-31,5.3436,308478491.4,72.1113,7.2081,41.5272,180613025.7,5933662951.37
300832.SZ,2022-06-30,10.0388,569577003.52,69.0307,8.4739,40.1985,437690320.85,5735527783.99
300832.SZ,2022-09-30,15.7653,924571027.71,69.5696,8.1755,40.2569,667546747.73,6117166959.61
300832.SZ,2022-12-31,22.1108,1327918359.24,70.2587,8.7683,43.5818,962391435.81,6399494567.56
300832.SZ,2023-03-31,5.3986,355067920.04,68.6813,6.9328,40.5394,179610145.96,6754600913.28
300832.SZ,2023-06-30,11.4953,749998559.46,71.3,8.3062,40.2104,526542485.46,6649244474.41
