stock_code,stock_name,industry,end_date,roe,netprofit_yoy,grossprofit_margin,debt_to_assets,current_ratio,operating_cashflow,ocf_to_revenue,ocf_to_profit,net_profit,revenue,eps,bps,roa,netprofit_margin,quick_ratio,assets_turn,total_assets,total_equity,roe_industry_pct,netprofit_yoy_industry_pct,grossprofit_margin_industry_pct,ocf_to_revenue_industry_pct,debt_to_assets_industry_pct,roe_industry_score,netprofit_yoy_industry_score,grossprofit_margin_industry_score,debt_to_assets_industry_score,ocf_to_revenue_industry_score,industry_score
300443.SZ,金雷股份,SW1电力设备,20260331,1.078,82.31,25.3173,9.3007,7.256,298080627.15,52.8301,4.3705,68202257.43,564225467.66,0.2132,19.8622,0.9718,12.0878,5.3251,0.0804,7018126983.58,6365394698.54,0.5248618784530387,0.8628571428571429,0.7205479452054795,0.989041095890411,0.9808219178082191,3.0,5.0,4.0,5.0,5.0,22.0
301055.SZ,张小泉,SW1轻工制造,20260331,4.2505,89.7,37.9898,35.4248,1.6537,32901443.02,11.9479,1.0739,30637692.03,275373679.71,0.19,4.4915,2.7363,11.1259,1.2653,0.2459,1119658710.9,723021979.32,0.9617834394904459,0.9240506329113924,0.930379746835443,0.7848101265822784,0.5569620253164558,5.0,5.0,5.0,3.0,4.0,22.0
002177.SZ,御银股份,SW1计算机,20260331,0.583,18.71,50.8162,1.3121,12.7575,10049909.93,73.3015,1.0077,9973490.53,13710372.78,0.0131,2.2538,0.5737,72.7441,,0.0079,1738414836.6,1715605094.75,0.7264437689969605,0.6979166666666666,0.7574850299401198,0.9790419161676647,0.9970059880239521,4.0,4.0,4.0,5.0,5.0,22.0
002901.SZ,大博医疗,SW1医药生物,20260331,4.0186,65.3,74.1625,23.3623,4.2315,70355552.29,10.9674,0.4346,161890303.88,641496893.47,0.36,8.9957,3.2187,25.2363,2.7144,0.1275,5029607662.05,3854576090.28,0.8870292887029289,0.8755760368663594,0.8389121338912134,0.6213389121338913,0.5741127348643007,5.0,5.0,5.0,3.0,4.0,22.0
301119.SZ,正强股份,SW1汽车,20260331,2.419,24.75,29.7529,24.7653,3.1644,8692627.44,7.6038,0.3408,25510192.21,114318848.76,0.25,10.263,1.7981,22.3149,2.9473,0.0806,1418694197.36,1067350309.03,0.778169014084507,0.6347826086956522,0.8842105263157894,0.6385964912280702,0.8175438596491228,4.0,4.0,5.0,5.0,4.0,22.0
002532.SZ,天山铝业,SW1有色金属,20260331,7.288,7.97,35.6052,39.9421,1.0059,2341589822.24,27.7294,1.0586,2211907209.82,8444424346.87,0.48,6.7667,4.2428,26.1937,0.5599,0.162,52133217248.01,31310097601.81,0.841726618705036,0.5606060606060606,0.8057553956834532,0.9136690647482014,0.6402877697841727,5.0,3.0,5.0,4.0,5.0,22.0
003025.SZ,思进智能,SW1机械设备,20260331,3.0276,-14.98,39.2061,18.5452,3.1835,10395764.08,5.9942,0.267,38935092.86,173430888.12,0.14,4.5799,2.4387,22.4499,2.0251,0.1086,1596578848.96,1300490589.57,0.8660377358490566,0.4708171206225681,0.8176691729323309,0.7142857142857143,0.8327067669172932,5.0,3.0,5.0,5.0,4.0,22.0
301020.SZ,密封科技,SW1汽车,20260331,3.0164,8.07,31.0227,23.8459,4.4493,19788413.0,12.1298,0.6597,29995185.98,163138454.42,0.2,6.8964,2.2625,18.3863,3.9509,0.1231,1325775550.93,1009631860.71,0.8697183098591549,0.5130434782608696,0.8982456140350877,0.7649122807017544,0.8421052631578947,5.0,3.0,5.0,5.0,4.0,22.0
301510.SZ,固高科技,SW1机械设备,20260331,1.5312,25.06,47.2166,15.2016,5.7203,16193867.46,10.4079,0.7497,21601123.11,155591683.42,0.06,3.6277,1.2608,13.8832,4.9207,0.0908,1713309513.57,1452859219.46,0.6622641509433962,0.7198443579766537,0.9210526315789473,0.7838345864661654,0.8890977443609023,4.0,4.0,5.0,5.0,4.0,22.0
002039.SZ,黔源电力,SW1公用事业,20260331,1.9878,178.64,56.9272,47.3655,0.2038,266100855.01,56.8028,1.6469,161572944.41,468464412.14,0.2087,10.6091,1.0728,34.4899,0.2027,0.0311,15060387624.92,7926965656.84,0.5648854961832062,0.94,0.9770992366412213,0.9465648854961832,0.633587786259542,3.0,5.0,5.0,4.0,5.0,22.0
300206.SZ,理邦仪器,SW1医药生物,20260331,4.6798,89.13,58.4325,12.7052,6.3806,8356508.98,1.6186,0.0787,106216022.86,516286885.8,0.1812,3.9621,4.033,20.5731,5.1979,0.196,2633696069.51,2299080417.49,0.9351464435146444,0.9032258064516129,0.6192468619246861,0.4351464435146444,0.8141962421711899,5.0,5.0,4.0,5.0,3.0,22.0
300770.SZ,新媒股份,SW1传媒,20260331,3.9317,0.29,43.2751,24.9431,2.6769,539667753.44,143.2259,3.7754,142943319.98,376794929.94,0.63,16.2972,2.8812,37.9366,2.6735,0.0759,4961310611.6,3723807094.2,0.9153846153846154,0.6029411764705882,0.7307692307692307,0.9846153846153847,0.7153846153846154,5.0,4.0,4.0,4.0,5.0,22.0
301508.SZ,中机认检,SW1社会服务,20260331,1.5175,16.24,45.5868,22.0249,4.6142,68526168.37,36.0587,2.1401,32020523.87,190040588.47,0.1381,9.1684,1.0924,16.8493,4.6094,0.0648,2931111332.92,2285538366.2,0.7215189873417721,0.8913043478260869,0.7037037037037037,0.9259259259259259,0.6790123456790124,4.0,5.0,4.0,4.0,5.0,22.0
300896.SZ,爱美客,SW1美容护理,20260331,3.8597,-33.47,92.4895,7.4337,7.2065,252020539.85,39.7655,0.8372,301030902.64,633766192.14,0.99,26.0105,3.2956,47.4987,7.042,0.0694,9134194441.37,8455182035.23,0.9310344827586207,0.2,1.0,1.0,0.896551724137931,5.0,2.0,5.0,5.0,5.0,22.0
300500.SZ,启迪设计,SW1建筑装饰,20260331,2.2928,-5.26,43.0566,61.5093,1.2468,12122373.66,6.9759,0.5335,22723960.92,173774421.73,0.1298,5.726,0.8549,13.0767,,0.0654,2657963624.64,1023070029.63,0.8940397350993378,0.6388888888888888,0.9743589743589743,0.8269230769230769,0.47435897435897434,5.0,4.0,5.0,3.0,5.0,22.0
002286.SZ,保龄宝,SW1农林牧渔,20260331,2.3867,35.5,15.4587,21.363,1.7916,-14680108.79,-1.963,-0.2712,54133380.43,747844580.55,0.14,6.0507,1.8486,7.2386,1.2211,0.2554,2928288860.8,2302717110.92,0.8058252427184466,0.8909090909090909,0.625,0.47115384615384615,0.8557692307692308,5.0,5.0,4.0,5.0,3.0,22.0
002273.SZ,水晶光电,SW1电子,20260331,2.4707,12.1,29.4737,24.614,1.7686,419456113.59,24.3764,1.7857,234897195.18,1720743708.12,0.18,7.3322,1.6813,13.6509,1.4743,0.1232,13970938820.09,10532133733.0,0.8075313807531381,0.6048780487804878,0.6464435146443515,0.8723849372384938,0.7008368200836821,5.0,4.0,4.0,4.0,5.0,22.0
002811.SZ,郑中设计,SW1建筑装饰,20260331,2.4878,61.26,37.6082,44.9431,1.7504,-86950471.87,-23.0734,-2.4336,35728948.56,376843477.85,0.12,4.7142,1.3549,9.4811,1.4949,0.1429,2636979783.52,1451838206.69,0.9072847682119205,0.8333333333333334,0.9615384615384616,0.5256410256410257,0.7243589743589743,5.0,5.0,5.0,4.0,3.0,22.0
002801.SZ,微光股份,SW1电力设备,20260331,6.984,65.22,25.1014,16.3665,3.9681,-15045149.71,-4.3335,-0.1089,138141063.58,347184800.65,0.6,8.8922,5.658,39.7889,3.3423,0.1422,2441532911.51,2041939157.1,0.9723756906077348,0.8285714285714286,0.7178082191780822,0.5561643835616439,0.9424657534246575,5.0,5.0,4.0,5.0,3.0,22.0
301373.SZ,凌玮科技,SW1基础化工,20260331,2.2779,1.76,46.3522,8.2831,8.1205,27686059.48,18.6445,0.7004,39531468.4,148494817.3,0.35,15.6694,2.1271,26.6214,7.8002,0.0799,1858486667.75,1704546200.72,0.7818627450980392,0.5606060606060606,0.9803921568627451,0.8553921568627451,0.9436274509803921,4.0,3.0,5.0,5.0,5.0,22.0
000429.SZ,粤高速Ａ,SW1交通运输,20260331,3.992,18.34,68.2196,48.0381,4.8945,1297578966.29,120.3635,2.0728,625990467.78,1078049945.69,0.22,5.5115,2.2147,58.0669,,0.0381,28265215689.09,14687154042.27,0.8888888888888888,0.7435897435897436,0.9841269841269841,0.9682539682539683,0.4206349206349206,5.0,4.0,5.0,3.0,5.0,22.0
301300.SZ,远翔新材,SW1基础化工,20260331,1.5185,86.45,23.9453,13.5681,5.4677,15442319.98,13.0389,1.2187,12671256.62,118432569.95,0.2012,12.9629,1.302,10.6991,5.3037,0.1217,973179766.59,841137897.72,0.6102941176470589,0.8636363636363636,0.6862745098039216,0.7696078431372549,0.8872549019607843,4.0,5.0,4.0,5.0,4.0,22.0
301161.SZ,唯万密封,SW1机械设备,20260331,3.0958,33.99,42.0402,24.3854,3.4815,13916744.28,6.8118,0.4779,29123521.1,204302958.56,0.24,8.0042,2.2814,14.2551,2.8286,0.16,1276553089.46,965260592.53,0.869811320754717,0.7859922178988327,0.8609022556390977,0.7274436090225563,0.7387218045112782,5.0,4.0,5.0,4.0,4.0,22.0
000915.SZ,华特达因,SW1医药生物,20260331,3.7918,2.24,81.8722,7.9495,12.0622,19057989.24,4.6227,0.091,209422778.65,412268950.83,0.47,12.6807,4.2274,50.7976,11.7326,0.0832,4953982627.22,4560165739.37,0.8661087866108786,0.6221198156682027,0.9246861924686193,0.49372384937238495,0.9269311064718163,5.0,4.0,5.0,5.0,3.0,22.0
300756.SZ,金马游乐,SW1机械设备,20260331,1.8523,1643.87,44.4485,37.3911,1.348,31459739.97,20.4101,1.1706,26873970.4,154138387.97,0.17,9.4085,1.129,17.435,0.8972,0.0648,2380313699.74,1490289382.27,0.7169811320754716,1.0,0.8947368421052632,0.8853383458646616,0.5206766917293233,4.0,5.0,5.0,3.0,5.0,22.0
000863.SZ,三湘印象,SW1房地产,20260331,-0.1166,674.9,33.5906,34.2008,2.6184,59540190.82,28.0482,-5.7376,-10377278.43,212278257.35,-0.0043,3.6864,-0.1828,-4.8885,0.3992,0.0374,5676512263.99,3735101025.49,0.5052631578947369,0.9705882352941176,0.7676767676767676,0.8686868686868687,0.8383838383838383,3.0,5.0,4.0,5.0,5.0,22.0
300885.SZ,海昌新材,SW1机械设备,20260331,2.6671,-22.47,34.9396,19.8601,3.5892,25125546.99,16.1484,0.7044,35669318.44,155591490.68,0.0971,3.6863,2.9397,22.925,3.2527,0.1282,1213381027.18,972402251.97,0.8283018867924529,0.4163424124513619,0.7349624060150376,0.849624060150376,0.8139097744360902,5.0,3.0,4.0,5.0,5.0,22.0
301033.SZ,迈普医学,SW1医药生物,20260331,2.5606,43.47,78.7655,9.6785,10.9165,3202225.0,4.0864,0.1546,20715382.12,78362845.65,0.31,12.2292,2.2819,26.4352,9.605,0.0863,907827952.8,819963436.33,0.7426778242677824,0.8202764976958525,0.899581589958159,0.48326359832635984,0.8789144050104384,4.0,5.0,5.0,5.0,3.0,22.0
300017.SZ,网宿科技,SW1计算机,20260331,1.1536,18.48,37.0828,11.9458,6.423,143772121.8,12.8865,1.1903,120787496.24,1115680371.73,0.0491,4.2915,1.0078,10.8264,6.4219,0.0931,11985605391.88,10553825330.4,0.8024316109422492,0.6927083333333334,0.5748502994011976,0.8592814371257484,0.8712574850299402,5.0,4.0,3.0,5.0,5.0,22.0
301419.SZ,阿莱德,SW1通信,20260331,1.2804,40.27,36.1448,9.4144,7.1357,14937910.43,15.2587,1.2313,12132289.17,97897869.94,0.1031,8.1037,1.1329,12.3928,6.4316,0.0914,1070941377.38,970118423.32,0.6557377049180327,0.7692307692307693,0.7540983606557377,0.8278688524590164,0.9508196721311475,4.0,4.0,4.0,5.0,5.0,22.0
002507.SZ,涪陵榨菜,SW1食品饮料,20260331,3.0662,-3.92,54.8553,6.9657,13.0068,167401899.02,22.212,0.6144,272472277.65,753654845.59,0.24,7.8191,2.8095,36.1535,11.7805,0.0777,9698206499.01,9022654676.25,0.6422764227642277,0.6808510638297872,0.8211382113821138,0.7804878048780488,0.959349593495935,4.0,4.0,5.0,5.0,4.0,22.0
301162.SZ,国能日新,SW1计算机,20260331,1.4171,39.88,65.3266,31.6135,2.8729,-4391303.99,-2.8923,-0.1935,22688463.99,151828225.72,0.17,12.1211,0.9391,14.9435,2.6511,0.0628,2415883637.36,1652138028.3,0.8297872340425532,0.8020833333333334,0.8832335329341318,0.7544910179640718,0.5119760479041916,5.0,5.0,5.0,3.0,4.0,22.0
300519.SZ,新光药业,SW1医药生物,20260331,3.0998,7.58,45.3654,6.1829,16.3777,51803694.24,58.5555,1.9646,26367975.34,88469330.56,0.16,5.4027,2.8617,29.8047,15.8491,0.096,921401820.32,864432466.39,0.8075313807531381,0.6682027649769585,0.4393305439330544,0.9874476987447699,0.9478079331941545,5.0,4.0,3.0,5.0,5.0,22.0
301233.SZ,盛帮股份,SW1汽车,20260331,1.9228,0.15,35.3108,7.8416,11.6634,20954337.46,21.3859,1.0955,19126971.77,97982042.11,0.3769,19.5123,1.7552,19.5209,10.2754,0.0899,1089752484.65,1004298216.26,0.6408450704225352,0.4434782608695652,0.9543859649122807,0.887719298245614,0.9929824561403509,4.0,3.0,5.0,5.0,5.0,22.0
300408.SZ,三环集团,SW1电子,20260331,3.5905,19.48,43.4889,17.1361,4.1189,156685303.42,5.8443,0.1981,790805130.26,2680993393.34,0.41,11.6863,2.9253,29.4967,3.3173,0.0992,27033473451.09,22400978110.87,0.8828451882845189,0.6390243902439025,0.8723849372384938,0.5836820083682008,0.803347280334728,5.0,4.0,5.0,5.0,3.0,22.0
301552.SZ,科力装备,SW1汽车,20260331,2.1088,3.25,35.3118,18.6862,4.1494,35070157.92,24.8215,1.2627,27773285.39,141289159.83,0.27,12.6983,1.8701,19.6571,3.8052,0.0951,1485143958.21,1207627548.03,0.676056338028169,0.48695652173913045,0.9578947368421052,0.9333333333333333,0.9017543859649123,4.0,3.0,5.0,5.0,5.0,22.0
301080.SZ,百普赛斯,SW1医药生物,20260331,1.7261,37.32,90.3501,9.5483,13.2975,39922653.96,16.9461,0.8631,46257059.62,235586066.07,0.2767,16.162,1.5485,19.6349,11.2152,0.0789,2987145887.07,2701922843.24,0.606694560669456,0.7926267281105991,0.9748953974895398,0.7343096234309623,0.8872651356993737,4.0,4.0,5.0,5.0,4.0,22.0
002632.SZ,道明光学,SW1基础化工,20260331,1.8585,30.88,33.632,24.1949,2.4105,61133656.11,20.92,1.4887,41066078.35,292225301.47,0.0656,3.5652,1.3992,14.0529,1.8855,0.0996,2934979830.1,2224864181.14,0.7230392156862745,0.7474747474747475,0.8799019607843137,0.8848039215686274,0.7549019607843137,4.0,4.0,5.0,4.0,5.0,22.0
300776.SZ,帝尔激光,SW1电力设备,20260331,4.0916,-1.59,47.4861,39.4914,3.5452,240553130.04,56.921,1.4699,163657411.38,422608882.88,0.6,14.3644,2.4263,38.7255,2.6876,0.0627,6745153494.87,4081399740.06,0.9088397790055248,0.5028571428571429,0.9698630136986301,0.9917808219178083,0.6876712328767123,5.0,3.0,5.0,4.0,5.0,22.0
002755.SZ,奥赛康,SW1医药生物,20260331,2.5925,66.35,84.1008,25.2824,2.7323,189501460.77,39.3335,1.8242,103883958.61,481781531.68,0.09,3.5564,2.2967,21.5625,2.6222,0.1065,4523224982.27,3379643187.04,0.7489539748953975,0.880184331797235,0.9456066945606695,0.9456066945606695,0.534446764091858,4.0,5.0,5.0,3.0,5.0,22.0
300488.SZ,恒锋工具,SW1机械设备,20260331,2.1091,31.09,45.126,9.6336,8.3187,16279614.47,9.8066,0.3926,41466249.05,166006165.23,0.25,11.4421,1.7126,24.9787,7.2558,0.0686,2421179333.9,2187933377.22,0.7490566037735849,0.7704280155642024,0.9060150375939849,0.7763157894736842,0.9699248120300752,4.0,4.0,5.0,5.0,4.0,22.0
002956.SZ,西麦食品,SW1食品饮料,20260331,6.0921,29.74,44.0786,26.9395,1.884,192463900.51,23.361,1.8877,101959351.86,823869831.68,0.4585,7.6932,4.2796,12.3757,1.5209,0.3458,2382435197.79,1740619736.28,0.8699186991869918,0.851063829787234,0.7154471544715447,0.8048780487804879,0.5934959349593496,5.0,5.0,4.0,3.0,5.0,22.0
300018.SZ,中元股份,SW1电力设备,20260331,2.0499,72.44,48.3691,15.2332,4.179,-4501651.42,-3.6443,-0.1538,29270606.19,123526483.95,0.06,2.973,1.7196,23.6958,3.4052,0.0726,1702194934.21,1442897021.69,0.7403314917127072,0.8457142857142858,0.9726027397260274,0.5698630136986301,0.9534246575342465,4.0,5.0,5.0,5.0,3.0,22.0
301548.SZ,崇德科技,SW1机械设备,20260331,2.5025,17.39,40.9299,14.2499,6.5452,-4526364.19,-2.8003,-0.1146,39490450.82,161637914.98,0.45,18.1823,2.1403,24.4314,5.951,0.0876,1845052413.38,1582133424.75,0.809433962264151,0.6731517509727627,0.8439849624060151,0.5488721804511278,0.9097744360902256,5.0,4.0,5.0,5.0,3.0,22.0
000923.SZ,河钢资源,SW1钢铁,20260331,0.2209,8.84,40.8542,25.698,5.1575,121034192.67,13.3425,188.4524,642253.37,907133100.66,0.0347,15.3862,0.0036,0.0708,4.5658,0.0506,17915237457.67,13311382735.54,0.4418604651162791,0.7058823529411765,0.9545454545454546,0.9090909090909091,0.8409090909090909,3.0,4.0,5.0,5.0,5.0,22.0
300861.SZ,美畅股份,SW1机械设备,20260331,2.9836,70.48,39.0664,8.0553,13.1894,-95458203.11,-16.1477,-0.4913,194278961.56,591156589.32,0.29,9.8368,2.7029,32.8642,10.8912,0.0822,7187776381.83,6608780880.87,0.8622641509433963,0.8638132295719845,0.8120300751879699,0.36654135338345867,0.9887218045112782,5.0,5.0,5.0,5.0,2.0,22.0
300395.SZ,菲利华,SW1国防军工,20260331,3.055,30.69,50.7405,21.396,3.4071,20713906.73,3.3316,0.1397,148300810.46,621733084.14,0.2761,9.1549,1.9397,23.8528,2.4796,0.0813,7645645410.13,6009783510.29,0.927536231884058,0.7666666666666667,0.8768115942028986,0.7246376811594203,0.7318840579710144,5.0,4.0,5.0,4.0,4.0,22.0
300259.SZ,新天科技,SW1机械设备,20260331,0.6344,30.83,43.7789,16.7663,4.3254,33260411.0,18.6826,1.7152,19391408.97,178028453.01,0.0171,2.6265,0.5249,10.8923,3.773,0.0482,3694397555.16,3074981955.21,0.4188679245283019,0.7665369649805448,0.8853383458646616,0.8721804511278195,0.868421052631579,3.0,4.0,5.0,5.0,5.0,22.0
300079.SZ,数码视讯,SW1计算机,20260331,0.248,31.06,56.4224,7.5116,8.8812,-7608054.28,-6.2521,-0.7392,10292894.42,121688763.88,0.0072,2.8864,0.2312,8.4584,8.1142,0.0273,4451480057.48,4117102628.7,0.6352583586626139,0.7708333333333334,0.811377245508982,0.7245508982035929,0.9401197604790419,4.0,4.0,5.0,5.0,4.0,22.0
300144.SZ,宋城演艺,SW1社会服务,20260331,2.5991,-20.82,64.8628,12.8202,5.7051,187373779.8,35.0726,0.8614,217522575.88,534245166.9,0.0807,2.9811,2.3285,40.7159,5.6957,0.0572,9341554442.42,8143945041.79,0.8734177215189873,0.34782608695652173,0.9629629629629629,0.9012345679012346,0.9012345679012346,5.0,2.0,5.0,5.0,5.0,22.0
300547.SZ,川环科技,SW1汽车,20260331,2.8934,0.64,23.5399,21.1152,3.8562,63563021.86,23.0244,1.6097,39487314.83,276067648.4,0.182,6.3828,2.2499,14.3035,2.8918,0.1573,1755063343.85,1384477733.67,0.8626760563380281,0.4608695652173913,0.7017543859649122,0.9052631578947369,0.8666666666666667,5.0,3.0,4.0,5.0,5.0,22.0
300223.SZ,北京君正,SW1电子,20260331,2.5352,3.06,43.4912,7.741,9.0641,216688772.89,13.8924,0.6764,320348317.03,1559766866.05,0.661,26.3511,2.3169,20.5382,6.0644,0.1128,13826734613.11,12756403093.17,0.8179916317991632,0.5365853658536586,0.8744769874476988,0.7301255230125523,0.9497907949790795,5.0,3.0,5.0,5.0,4.0,22.0
003031.SZ,中瓷电子,SW1通信,20260331,2.9688,4.23,30.5498,21.8577,4.0287,376982766.9,34.301,1.8037,209008036.72,1099043302.94,0.43,14.6521,2.3248,19.0173,3.4569,0.1222,8990456437.31,7025344996.94,0.860655737704918,0.6153846153846154,0.6557377049180327,0.9672131147540983,0.7459016393442623,5.0,4.0,4.0,4.0,5.0,22.0
002625.SZ,光启技术,SW1国防军工,20260331,1.8156,5.38,49.8536,18.5744,4.1156,49436735.69,9.4644,0.2806,176152449.31,522345952.84,0.08,4.5379,1.467,33.7233,3.7368,0.0435,12007677113.04,9777327362.94,0.8405797101449275,0.65,0.8695652173913043,0.782608695652174,0.7681159420289855,5.0,4.0,5.0,4.0,4.0,22.0
300054.SZ,鼎龙股份,SW1电子,20260331,4.6984,24.55,54.9471,40.1705,2.7918,286020959.76,28.0384,1.0964,260874206.13,1020104503.18,0.26,5.7609,2.6395,25.5733,2.265,0.1032,9883506243.95,5913256227.43,0.9205020920502092,0.697560975609756,0.9560669456066946,0.9100418410041841,0.42677824267782427,5.0,4.0,5.0,3.0,5.0,22.0
002690.SZ,美亚光电,SW1机械设备,20260331,3.8962,10.77,54.7163,14.8355,5.6779,-39992671.3,-9.945,-0.3449,115969450.2,402138666.85,0.1315,3.4299,3.2639,28.8382,4.9059,0.1132,3553103102.18,3025981071.32,0.9264150943396227,0.6303501945525292,0.956766917293233,0.44360902255639095,0.8984962406015038,5.0,4.0,5.0,5.0,3.0,22.0
003021.SZ,兆威机电,SW1电力设备,20260331,0.9503,12.97,31.2986,12.7053,6.9196,38803303.35,10.8548,0.9475,40951727.67,357477104.69,0.17,19.1989,0.6961,11.4558,6.598,0.0608,5882812533.79,5135383604.64,0.4889502762430939,0.6285714285714286,0.8301369863013699,0.8273972602739726,0.9671232876712329,3.0,4.0,5.0,5.0,5.0,22.0
002826.SZ,易明医药,SW1医药生物,20260331,2.3758,96.22,82.4797,24.0436,2.7769,79369781.0,43.4719,4.0395,19648370.41,182577229.06,0.11,4.395,1.7809,10.7617,2.5564,0.1655,1103290852.0,838020228.64,0.7175732217573222,0.9078341013824884,0.9393305439330544,0.9665271966527197,0.5636743215031315,4.0,5.0,5.0,3.0,5.0,22.0
300320.SZ,海达股份,SW1基础化工,20260331,2.4388,40.03,20.0997,29.0862,2.5943,172058306.57,20.333,2.6671,64511413.98,846204110.36,0.1039,4.3126,1.7362,7.6236,2.0593,0.2277,3715647693.66,2634908666.05,0.8088235294117647,0.803030303030303,0.5759803921568627,0.8700980392156863,0.6495098039215687,5.0,5.0,3.0,4.0,5.0,22.0
301498.SZ,乖宝宠物,SW1农林牧渔,20260331,2.6313,7.42,41.6118,25.6503,2.7215,59435124.95,3.6163,0.4812,123510777.39,1643518203.15,0.31,11.8487,1.9353,7.515,1.9062,0.2575,6382103402.92,4745076801.27,0.8349514563106796,0.7636363636363637,0.9230769230769231,0.5961538461538461,0.8269230769230769,5.0,4.0,5.0,5.0,3.0,22.0
002985.SZ,北摩高科,SW1国防军工,20260331,2.4682,952.28,53.5923,24.4536,3.2072,-96448000.57,-36.4581,-1.3551,71176262.26,264544939.04,0.2,8.31,1.8954,26.9052,2.1051,0.0704,3755263446.61,2836964792.09,0.9057971014492754,1.0,0.9130434782608695,0.4057971014492754,0.6811594202898551,5.0,5.0,5.0,4.0,3.0,22.0
301215.SZ,中汽股份,SW1汽车,20260331,1.5842,21.83,60.9102,16.2217,2.5451,19292672.58,13.7025,0.4133,46679174.76,140796845.68,0.0353,2.2434,1.3167,33.1536,2.5406,0.0397,3545144347.75,2970061583.33,0.5528169014084507,0.6173913043478261,1.0,0.8035087719298246,0.9368421052631579,3.0,4.0,5.0,5.0,5.0,22.0
300236.SZ,上海新阳,SW1电子,20260331,2.081,71.6,42.1847,26.064,1.9191,39049114.76,6.7639,0.3762,103809940.45,577317550.4,0.3323,15.3541,1.5919,17.9814,1.5893,0.0885,6521117912.24,4821452740.45,0.7552301255230126,0.8439024390243902,0.8556485355648535,0.604602510460251,0.6610878661087867,4.0,5.0,5.0,4.0,4.0,22.0
002320.SZ,海峡股份,SW1交通运输,20260331,3.0073,-16.46,44.1161,35.654,1.6009,664096256.34,42.924,1.63,407409226.3,1547143691.74,0.0546,1.8434,4.1205,26.333,1.5303,0.1565,9887450325.81,6362178138.91,0.7936507936507936,0.41025641025641024,0.8809523809523809,0.8412698412698413,0.6111111111111112,4.0,3.0,5.0,4.0,5.0,21.0
002245.SZ,蔚蓝锂芯,SW1电力设备,20260331,2.53,45.39,19.5454,38.5873,1.5709,193167971.12,8.9724,0.8933,216248288.42,2152909479.81,0.1697,6.7906,1.6298,10.0445,1.0487,0.1623,13268603073.91,8148611347.0,0.8232044198895028,0.7885714285714286,0.547945205479452,0.8054794520547945,0.6986301369863014,5.0,4.0,3.0,4.0,5.0,21.0
001207.SZ,联科科技,SW1基础化工,20260331,2.7322,7.43,19.0481,25.837,2.467,111615466.58,19.8225,1.7027,65551108.87,563073891.59,0.3,11.1792,1.9994,11.6417,2.2905,0.1717,3278584078.22,2431495561.23,0.8480392156862745,0.601010101010101,0.5318627450980392,0.8627450980392157,0.7132352941176471,5.0,4.0,3.0,4.0,5.0,21.0
300910.SZ,瑞丰新材,SW1基础化工,20260331,3.5969,2.43,33.8547,26.0174,2.4565,64451073.19,7.3532,0.4606,139927595.74,876502119.33,0.47,13.3765,2.5969,15.9643,2.0218,0.1627,5388323833.93,3986423664.04,0.9240196078431373,0.5656565656565656,0.8872549019607843,0.6887254901960784,0.7083333333333333,5.0,3.0,5.0,4.0,4.0,21.0
301023.SZ,奕帆传动,SW1电力设备,20260331,1.5978,-24.08,39.4564,11.2444,6.9555,14734708.77,24.1887,1.1287,13054584.7,60915702.22,0.17,10.5971,1.4001,21.4306,6.667,0.0653,932401354.21,827558408.28,0.6464088397790055,0.3657142857142857,0.936986301369863,0.9534246575342465,0.9726027397260274,4.0,2.0,5.0,5.0,5.0,21.0
000426.SZ,兴业银锡,SW1有色金属,20260331,13.1693,13.49,69.0663,41.4046,1.1827,1216893859.45,57.1347,0.884,1376591370.36,2129869142.28,0.7533,6.0967,6.9917,64.6327,1.0891,0.1082,19688831640.66,11536741449.14,0.9496402877697842,0.5909090909090909,0.9712230215827338,0.9784172661870504,0.5827338129496402,5.0,3.0,5.0,3.0,5.0,21.0
300990.SZ,同飞股份,SW1机械设备,20260331,2.8269,64.84,22.7873,21.6949,3.4205,143393446.04,20.5244,2.3989,59774437.93,698648608.86,0.35,12.5591,2.1849,8.5557,2.8633,0.2554,2735855862.52,2142313483.33,0.8452830188679246,0.8560311284046692,0.37593984962406013,0.8872180451127819,0.7800751879699248,5.0,5.0,2.0,4.0,5.0,21.0
000933.SZ,神火股份,SW1有色金属,20260331,8.8986,-4.89,33.4845,40.8811,0.9048,4039054901.65,32.5505,1.405,2874806240.08,12408562541.64,1.035,11.9585,5.4527,23.1679,0.6877,0.2354,52722409210.39,31168934400.13,0.8848920863309353,0.48484848484848486,0.7841726618705036,0.9424460431654677,0.6115107913669064,5.0,3.0,4.0,4.0,5.0,21.0
301047.SZ,义翘神州,SW1医药生物,20260331,0.6035,21.17,75.4634,3.9089,26.6582,46481703.31,25.341,1.4459,32147780.72,183424741.43,0.2643,43.8878,0.5787,17.5264,26.0553,0.033,5555521972.48,5338362847.05,0.34518828451882844,0.7511520737327189,0.8556485355648535,0.8451882845188284,0.9832985386221295,2.0,4.0,5.0,5.0,5.0,21.0
001367.SZ,海森药业,SW1医药生物,20260331,1.9147,10.87,48.188,6.5365,14.6554,26284545.27,24.5208,0.9092,28908444.29,107192930.67,0.19,10.0154,1.7707,26.9686,13.4184,0.0657,1632567081.52,1525854441.02,0.6506276150627615,0.6912442396313364,0.4790794979079498,0.8326359832635983,0.941544885177453,4.0,4.0,3.0,5.0,5.0,21.0
