stock_code,stock_name,industry,end_date,roe,netprofit_yoy,grossprofit_margin,debt_to_assets,current_ratio,operating_cashflow,ocf_to_revenue,ocf_to_profit,net_profit,revenue,eps,bps,roa,netprofit_margin,quick_ratio,assets_turn,total_assets,total_equity
301355.SZ,南王科技,,20250930,0.5185,-58.27,12.9209,41.6988,0.9857,85796675.28,6.576,29.4295,2915332.75,1304695961.92,0.04,7.7282,0.108,0.2234,0.6844,0.4833,2699710639.27,1573962362.36
300864.SZ,南大环境,SW1公用事业,20250930,9.0084,7.67,38.9894,27.9325,3.5172,-9327812.82,-1.6458,-0.0765,121936731.04,566749688.22,0.76,8.3628,6.4595,21.5151,3.4569,0.3002,1887698989.33,1360417439.3
300152.SZ,ST新动力,SW1公用事业,20250930,-3.0385,-35.31,30.7264,68.4396,0.8429,-16149742.29,-10.4506,2.2324,-7234404.69,154534584.68,-0.0101,0.3304,-0.9693,-4.6814,0.3521,0.207,746391447.84,235563951.11
002796.SZ,世嘉科技,SW1机械设备,20250930,-5.7937,-482.99,6.2239,42.6379,1.4696,13321127.81,1.977,-0.2501,-53253495.31,673806692.81,-0.21,3.3928,-3.6088,-7.9034,1.142,0.4566,1475660384.97,846469135.93
300810.SZ,中科海讯,SW1国防军工,20250930,-9.8483,-83.96,25.885,38.7418,2.1171,-151645311.49,-104.5525,1.9537,-77618147.33,145042260.07,-0.6599,6.303,-6.3676,-53.5142,1.3387,0.119,1218945142.52,746704403.7
000681.SZ,视觉中国,SW1传媒,20250930,2.0655,-15.48,42.7473,17.3202,1.6806,64518390.36,10.5793,0.7871,81974713.11,609853843.18,0.1061,5.1753,1.8524,13.4417,,0.1378,4425338840.2,3658861395.22
300951.SZ,博硕科技,SW1电子,20250930,6.1822,-18.26,35.8366,19.6902,4.4207,78127548.74,7.9941,0.5446,143453928.59,977317208.28,0.85,13.7388,4.864,14.6783,4.0892,0.3314,2949301820.26,2368577485.85
301260.SZ,格力博,,20250930,-2.0128,-118.4,30.3882,57.2195,1.7773,-49786934.34,-1.3006,0.5599,-88914858.38,3828041060.57,-0.1841,9.2442,-0.853,-2.3227,1.1862,0.3672,10423855513.5,4459380936.05
301321.SZ,翰博高新,,20250930,-0.8727,-490.54,10.8246,79.4709,0.9377,16878692.78,0.6963,-0.4584,-36816976.3,2424006492.26,-0.0501,5.2116,-0.6332,-1.5188,0.7847,0.4169,5814432469.64,1193647972.23
003023.SZ,彩虹集团,SW1家用电器,20250930,2.8237,6.04,42.4982,24.478,3.2467,-89064692.0,-13.434,-1.896,46975909.45,662981266.18,0.4147,14.6939,2.2372,7.0856,2.0042,0.3157,2099759065.64,1585779817.63
300494.SZ,盛天网络,SW1传媒,20250930,2.132,-253.84,20.4046,8.68,9.4996,19785551.86,2.1095,0.6444,30705344.14,937947940.88,0.0628,2.9356,1.9473,3.2737,9.4918,0.5948,1576819238.86,1439950585.45
300925.SZ,法本信息,SW1计算机,20250930,3.9357,15.9,18.2403,27.0308,3.5614,-347496945.59,-9.4593,-4.09,84962396.39,3673619110.09,0.2,5.1188,2.8251,2.3128,3.4333,1.2215,3007397015.27,2194473914.12
002224.SZ,三 力 士,SW1化工,20250930,0.8555,-54.65,21.6652,22.8263,3.012,-63292951.6,-8.8608,-2.2446,28197402.93,714303749.77,0.04,3.593,0.6711,3.9475,2.3881,0.17,4201640247.52,3242560963.96
000333.SZ,美的集团,SW1家用电器,20250930,17.3257,14.85,25.874,60.5423,1.114,57066085000.0,15.6467,1.4769,38637827000.0,364716076000.0,4.98,28.7107,6.5122,10.5939,0.9684,0.6147,593313003000.0,234107700000.0
000728.SZ,国元证券,SW1非银金融,20250930,5.4022,20.17,,79.6809,,10012069912.2,201.395,4.9681,2015268954.05,4971359243.31,0.46,8.6047,1.09,40.5376,,0.0269,184885317994.12,37567068417.33
300408.SZ,三环集团,SW1电子,20250930,9.5848,38.35,42.4885,17.2364,4.7177,1990456334.4,30.583,1.0166,1957938593.36,6508368850.01,1.02,10.958,7.7142,30.0834,3.9419,0.2564,25380830148.43,21006089565.51
300013.SZ,新宁物流,SW1交通运输,20250930,-2.5509,-52.56,12.5787,62.0375,0.913,-112001379.04,-28.6368,20.3685,-5498767.64,391109447.18,-0.01,0.3508,-0.9702,-1.4059,0.9009,0.6901,566769737.92,215159954.15
301288.SZ,*ST清研,,20250930,-0.6462,-185.46,26.127,19.2747,3.9249,-20532365.95,-20.3398,3.9502,-5197837.23,100946971.06,-0.0479,7.3574,-0.4972,-5.1491,3.535,0.0966,1045449017.95,843941986.84
300067.SZ,安诺其,SW1化工,20250930,-1.4659,-102.92,8.7437,28.8723,1.1637,34314614.77,4.4382,-0.9616,-35683253.11,773161923.99,-0.032,2.1627,-1.0025,-4.6152,0.782,0.2172,3559288310.69,2531641287.92
002250.SZ,联化科技,SW1化工,20250930,4.8104,-135.22,25.9613,48.5662,1.3056,917446154.12,19.4441,2.4697,371485052.7,4718368406.82,0.3466,7.3046,2.6942,7.8732,0.7696,0.3422,13788420089.79,7091906457.67
300111.SZ,向日葵,SW1电气设备,20250930,0.1901,-44.11,20.5689,14.7622,7.275,10975835.77,5.501,3.5694,3074998.71,199524375.24,0.001,0.5342,0.3173,1.5412,5.8374,0.2059,969224649.96,826146056.79
002326.SZ,永太科技,SW1化工,20250930,1.2067,-27.73,16.8379,73.9355,0.5087,310769377.1,7.7146,10.2467,30328638.39,4028351143.34,0.035,2.9441,0.2731,0.7529,0.3526,0.3628,11104687604.18,2894379087.7
002352.SZ,顺丰控股,SW1交通运输,20250930,8.7333,29.16,12.9642,49.9943,1.3264,19415214000.0,8.619,2.2274,8716349000.0,225260982000.0,1.67,19.493,3.9997,3.8694,1.2887,1.0337,217925217000.0,108975105000.0
300165.SZ,ST天瑞,SW1机械设备,20250930,-0.0954,-15.85,45.3733,60.5164,3.2493,106066132.38,24.3904,-13.233,-8015295.75,434869225.66,-0.0025,2.5773,-0.2401,-1.8432,2.8787,0.1303,3338140290.46,1318018417.04
301362.SZ,民爆光电,,20250930,5.9578,-0.36,28.4199,15.8626,4.7853,162327065.59,13.1928,1.0973,147935759.82,1230420066.15,1.43,23.8074,5.0091,12.0232,4.2686,0.4166,2953316268.13,2484843589.7
002749.SZ,国光股份,SW1化工,20250930,13.8098,20.06,46.0789,13.2562,5.9863,233127732.58,15.3078,0.7894,295304796.52,1522935394.98,0.6,4.1326,12.0344,19.3905,4.6283,0.6206,2453842393.49,2128555744.96
301316.SZ,慧博云通,,20250930,7.0436,-25.02,21.3229,39.2354,2.6112,-126490373.58,-7.805,-1.6842,75102410.26,1620637932.29,0.184,2.7253,3.6748,4.6341,2.5133,0.793,2043730710.84,1241864609.36
300853.SZ,申昊科技,SW1机械设备,20250930,-16.1349,140.6,8.1855,54.1913,2.5383,-72830548.2,-51.7473,0.5543,-131392123.4,140742699.34,-0.88,4.151,-8.1069,-93.3563,1.9057,0.0868,1620737030.05,742439343.39
300596.SZ,利安隆,SW1化工,20250930,8.5013,15.86,21.7154,50.0252,1.4296,282249771.24,6.2595,0.7391,381893288.16,4509118933.71,1.7079,20.7597,3.7817,8.4694,1.0496,0.4465,10098500991.52,5046706625.84
300827.SZ,上能电气,SW1电气设备,20250930,13.5931,46.02,24.1694,73.009,1.1911,-893202531.1,-25.0568,-2.8846,309650223.65,3564707872.26,0.62,4.8014,3.4604,8.6866,0.9059,0.3984,8948505879.43,2415287754.03
301595.SZ,太力科技,,20250930,7.6904,,55.2954,28.0288,3.5964,70266861.12,8.5529,1.3217,53165210.62,821552266.68,0.57,8.2289,4.2757,6.4713,3.1907,0.6607,1243427538.25,894909454.37
002156.SZ,通富微电,SW1电子,20250930,5.7613,266.44,15.2563,63.0372,0.9136,5466252788.15,27.1733,5.4972,994366341.77,20116258889.41,0.567,10.003,2.1867,4.9431,0.6614,0.4424,45473855894.41,16808394907.09
300315.SZ,掌趣科技,SW1传媒,20250930,1.5607,-40.68,73.485,7.7307,7.8758,-6455324.21,-1.2083,-0.0843,76561220.36,534251971.13,0.03,1.827,1.4281,14.3305,7.8477,0.0997,5361188512.61,4946728759.79
002888.SZ,惠威科技,SW1电子,20250930,2.5708,-279.83,31.4121,14.9082,4.5522,-6941100.74,-3.628,-0.6982,9941316.67,191321103.94,0.0676,2.5758,2.2243,5.1961,2.9335,0.4281,446947768.93,380315938.05
002539.SZ,云图控股,SW1化工,20250930,7.4681,-6.17,12.1376,63.2907,0.9951,555243915.94,3.4988,0.8037,690868347.78,15869682525.92,0.56,7.6646,2.7039,4.3534,0.5763,0.6211,25551218240.63,9379677450.94
000035.SZ,中国天楹,SW1公用事业,20250930,2.8896,-19.24,31.615,65.6157,0.7612,496852268.31,12.6032,1.5213,326600615.48,3942265178.09,0.13,4.3722,1.0078,8.2846,0.7209,0.1216,32407606012.26,11143139478.25
002122.SZ,ST汇洲,SW1机械设备,20250930,2.7519,-347.24,26.8206,37.1185,1.4879,-35584912.04,-4.398,-0.7448,47779691.1,809117070.61,0.0281,1.0906,1.27,5.9052,0.9002,0.2151,3762250303.3,2365759118.16
301112.SZ,信邦智能,,20250930,0.2967,-118.98,22.2571,15.9884,5.157,22512168.37,7.6235,-1.976,-11393028.33,295298148.25,0.03,10.9773,-0.7941,-3.8581,4.3523,0.2058,1434727919.84,1205337271.75
301509.SZ,金凯生科,,20250930,4.752,-77.76,47.4332,5.2221,16.4708,149201647.03,30.5919,1.4425,103429320.45,487715534.85,0.86,18.3006,4.4472,21.2069,15.02,0.2097,2325697571.21,2204247827.35
300389.SZ,艾比森,SW1电子,20250930,11.7257,-66.82,31.2755,61.3082,1.2514,579317043.59,20.1717,3.2014,180957310.86,2871924535.44,0.5017,4.4567,4.2078,6.3009,0.9757,0.6678,4300522969.43,1663951791.39
300792.SZ,壹网壹创,SW1传媒,20250930,3.4075,-29.94,29.9765,6.1331,11.569,224293171.89,29.3982,2.2758,98554983.77,762949508.79,0.42,12.356,3.1584,12.9176,10.0611,0.2445,3120412516.91,2929034567.9
000903.SZ,ST云动,SW1汽车,20250930,-21.0132,-5.51,4.3965,87.0067,0.5725,-425790337.8,-11.0128,1.3503,-315323778.56,3866319450.55,-0.162,0.6872,-3.071,-8.1557,0.3718,0.3765,10267921935.19,1334140369.85
301166.SZ,优宁维,,20250930,-0.7366,-74.83,18.6051,8.8854,9.9502,-42503324.92,-5.4768,2.8186,-15079551.28,776063650.82,-0.17,23.3795,-0.6781,-1.9431,9.164,0.349,2223819725.65,2026225490.95
002860.SZ,星帅尔,SW1家用电器,20250930,8.6434,-30.94,17.9364,36.4504,2.2539,79218176.69,4.5488,0.4417,179343681.28,1741531291.49,0.52,6.314,4.9254,10.298,1.9659,0.4783,3641233607.32,2313990127.38
000977.SZ,浪潮信息,SW1计算机,20250930,7.2229,27.51,4.9055,80.4189,1.2937,-12573930381.76,-10.4202,-8.4453,1488864885.87,120669018861.99,1.0067,14.3103,1.3618,1.2338,0.579,1.1037,109333189348.98,21408679547.24
002916.SZ,深南电路,SW1电子,20250930,15.1022,34.42,28.2045,43.6474,1.4133,2314155787.42,13.8125,0.9939,2328338717.68,16754015317.37,3.49,24.2735,8.0918,13.8972,0.9081,0.5823,28774200239.68,16215009718.74
000801.SZ,四川九洲,SW1家用电器,20250930,3.261,-2.19,20.2673,55.295,1.5692,209463782.3,7.4018,1.668,125577032.23,2829895480.64,0.0989,2.8801,1.7137,4.4375,1.3452,0.3862,7327737256.07,3275861401.84
001330.SZ,博纳影业,,20250930,-23.4362,57.66,-64.5116,65.0268,1.2347,71718585.05,7.3752,-0.0645,-1111533161.96,972426489.97,-0.81,3.0476,-9.3001,-114.3051,1.0198,0.0814,11951883500.48,4179957015.17
301010.SZ,晶雪节能,,20250930,1.2187,-21.26,14.6313,44.7448,1.9069,24624961.09,5.3415,2.4329,10121584.08,461008409.56,0.0941,7.6712,0.6749,2.1955,0.9484,0.3074,1499783357.2,828708805.4
300690.SZ,双一科技,SW1化工,20250930,9.4673,-2.29,27.2305,18.5851,4.1344,132945398.17,18.2134,0.921,144351841.91,729931905.01,0.87,9.5653,7.4222,19.7761,3.492,0.3753,1944861744.37,1583406420.72
000875.SZ,电投绿能,SW1公用事业,20250930,4.574,7.93,27.4492,69.1104,0.8222,5161784148.82,53.1235,3.9586,1303939701.81,9716578090.98,0.2158,4.8142,1.4842,13.4197,0.8058,0.1106,87852979240.14,27137431607.7
300263.SZ,隆华科技,SW1公用事业,20250930,4.8513,5.13,23.199,40.7489,1.9533,154464272.97,6.6419,0.8158,189352171.68,2325590762.97,0.2,4.0566,2.5925,8.1421,1.4481,0.3184,7303912124.74,4327648501.99
300678.SZ,中科信息,SW1计算机,20250930,0.5301,-82.04,29.4364,33.239,2.5403,-48672019.52,-25.1209,-11.3827,4275958.81,193751244.66,0.0152,2.8551,0.3361,2.2069,2.0283,0.1523,1272048615.06,849232268.65
002054.SZ,德美化工,SW1化工,20250930,3.2564,-55.31,26.4135,53.4114,1.4376,286451962.08,12.7007,3.5837,79931515.01,2255401552.83,0.172,5.2584,1.2206,3.544,1.1853,0.3444,6548468398.22,3050840125.31
002962.SZ,五方光电,SW1电子,20250930,2.0179,-10.89,12.1613,18.1386,6.2794,34919527.79,3.7137,0.9669,36114039.9,940287963.25,0.1253,6.0714,1.6683,3.8407,5.4511,0.4344,2164700818.0,1772053804.15
000558.SZ,天府文旅,SW1房地产,20250930,-1.747,-134.9,27.2063,52.8621,2.0435,-357837257.75,-158.1386,28.5533,-12532257.19,226280801.59,-0.0143,0.8135,-0.4723,-5.5384,1.0364,0.0853,2653582172.6,1250843125.12
300217.SZ,东方电热,SW1家用电器,20250930,3.6164,-48.44,17.6014,32.6283,2.3913,73155477.31,2.8298,0.4311,169699712.3,2585169289.18,0.1011,2.8412,2.6986,6.5644,1.7044,0.4111,6288460474.03,4236642185.65
301101.SZ,明月镜片,,20250930,8.8023,8.77,57.9485,12.2572,8.5857,160617965.19,25.6427,1.0249,156713794.98,626370178.11,0.7428,8.5268,7.8315,25.0194,8.1023,0.313,2001066707.3,1755792499.65
002020.SZ,京新药业,SW1医药生物,20250930,9.9065,15.35,50.07,28.7408,1.6202,615483813.37,20.1918,1.0586,581417539.53,3048192079.46,0.7,6.5635,7.2872,19.0742,1.2162,0.382,7978648630.1,5685519615.82
002807.SZ,江阴银行,SW1银行,20250930,6.7748,0.1,,90.6791,,-3410713000.0,-106.4579,-2.7114,1257893000.0,3203813000.0,0.5194,7.7798,0.6046,39.2624,,0.0154,208042353000.0,19391460000.0
001221.SZ,悍高集团,,20250930,21.5514,,37.7701,35.6502,2.0497,791059515.12,31.6827,1.6362,483469539.81,2496819243.12,1.31,6.8505,11.3534,19.3634,1.8953,0.5863,4258385348.49,2740263856.36
300781.SZ,因赛集团,SW1传媒,20250930,4.2094,-137.04,22.2895,25.5574,2.6629,-51010082.13,-6.7201,-1.1984,42566383.25,759061872.73,0.1671,4.0674,4.1215,5.6078,,0.735,1032799796.15,768843520.26
002873.SZ,新天药业,SW1医药生物,20250930,1.3166,-35.3,71.7922,39.6391,2.1667,115995922.34,20.7642,7.1687,16180940.17,558633030.72,0.0663,5.1753,0.7731,2.8965,1.5687,0.2669,2092933355.39,1263313967.56
000910.SZ,大亚圣象,SW1轻工制造,20250930,1.0864,-60.47,25.873,29.5422,2.5887,-20074445.24,-0.5897,-0.3717,54000189.27,3403928647.66,0.13,12.2713,0.5541,1.5864,1.9297,0.3493,9745122497.39,6866202718.22
301175.SZ,中科环保,,20250930,8.2964,16.4,44.0553,51.2073,1.4901,511200467.15,40.1809,1.5522,329349290.24,1272248679.7,0.2028,2.4559,4.0466,25.8872,1.4025,0.1563,8138906341.99,3971190294.73
001255.SZ,博菲电气,,20250930,0.9845,-60.67,29.9681,47.3981,1.335,-14586531.39,-4.3867,-3.1032,4700527.55,332514649.44,0.0917,9.0869,0.335,1.4136,1.144,0.237,1403241266.36,738131612.31
300769.SZ,德方纳米,SW1化工,20250930,-10.1265,-19.17,-0.4084,61.9957,0.874,-1042326893.66,-17.2681,1.5824,-658706139.08,6036125522.94,-1.94,18.563,-3.8962,-10.9127,0.6989,0.357,16906415882.15,6425169824.59
301586.SZ,佳力奇,,20250930,3.3607,,21.1955,23.482,3.3898,-80388419.88,-14.2394,-1.8929,42469418.98,564550765.34,0.5118,15.3899,2.5448,7.5227,2.8561,0.3383,1668866259.22,1276982882.06
300306.SZ,远方信息,SW1机械设备,20250930,3.2835,-0.58,66.872,6.223,10.8296,33786586.68,12.031,0.662,51040059.42,280828550.94,0.18,5.4549,3.2114,18.1748,9.406,0.1767,1589348147.8,1490442740.3
002145.SZ,钛能化学,SW1化工,20250930,2.6202,34.67,14.9848,37.7665,1.6323,477838064.33,8.2882,1.4911,320458405.91,5765257210.02,0.087,3.1705,1.6335,5.5584,1.4085,0.2939,19618317956.11,12209168129.8
000026.SZ,飞亚达,SW1轻工制造,20250930,3.6939,-33.86,35.8802,13.7773,5.6568,373922398.56,13.9786,2.9909,125018278.31,2674959897.13,0.3083,8.3225,3.192,4.6737,2.1257,0.683,3916579397.97,3376982245.27
002131.SZ,利欧股份,SW1传媒,20250930,4.5086,-115.7,8.7421,39.7468,2.4121,-213840372.94,-1.4794,-0.3816,560348688.14,14454058040.77,0.087,1.9546,2.5601,3.8768,2.2879,0.6604,21887478961.84,13187917121.84
002047.SZ,*ST宝鹰,SW1建筑装饰,20250930,,-23.96,9.3229,102.6758,0.7649,-46083306.98,-8.9467,1.346,-34238069.18,515084489.56,-0.02,-0.021,-2.8013,-6.6471,0.7451,0.4214,1222215857.29,-32704526.36
300270.SZ,中威电子,SW1计算机,20250930,-7.4013,-13.97,20.5032,29.3273,2.1836,-47015107.35,-66.124,1.0447,-45004478.24,71101454.88,-0.14,1.8614,-5.724,-63.2961,2.0493,0.0904,786237862.69,555655406.78
002428.SZ,云南锗业,SW1有色金属,20250930,1.2469,403.23,22.5546,56.7449,2.0108,-172787158.38,-21.63,-7.8672,21963110.01,798830090.93,0.028,2.2284,0.6274,2.7494,1.1789,0.2282,3500378316.89,1514090685.16
002033.SZ,丽江股份,SW1休闲服务,20250930,7.5783,-6.1,58.4282,10.8218,2.995,315224876.06,47.7812,1.4449,218159032.41,659725503.89,0.3493,4.6179,6.9886,33.0682,2.9396,0.2113,3121634651.33,2783817125.33
002999.SZ,天禾股份,SW1化工,20250930,2.9264,-67.82,7.0551,76.787,1.1861,-877354756.28,-8.4226,-24.256,36170635.12,10416716473.59,0.1,3.4483,0.4975,0.3472,0.6478,1.4326,7271002741.88,1687815861.53
301418.SZ,协昌科技,,20250930,1.0236,-56.04,15.081,11.6842,6.9452,-66333448.47,-23.0728,-4.1649,15926920.67,287496061.08,0.2263,22.0681,0.8638,5.5399,6.4108,0.1559,1843763983.45,1628335707.16
300204.SZ,舒泰神,SW1医药生物,20250930,-3.4102,-62.96,78.4162,31.9817,2.4633,-107047029.72,-59.2932,2.826,-37879165.05,180538395.51,-0.06,1.8222,-2.9969,-20.9812,2.2206,0.1428,1263925202.35,859700797.41
000812.SZ,陕西金叶,SW1轻工制造,20250930,0.6548,8.83,24.2618,67.7984,0.4144,160591966.66,15.3997,8.4631,18975474.88,1042825929.09,0.0154,2.3388,0.3299,1.8196,0.3215,0.1813,5751931331.19,1852216008.89
301003.SZ,江苏博云,,20250930,7.0276,22.24,32.1893,5.0665,13.6487,135554918.95,32.2958,1.6668,81325594.62,419728745.97,0.82,11.432,6.9527,19.3758,12.2745,0.3588,1169692394.65,1110430130.76
002905.SZ,金逸影视,SW1传媒,20250930,22.2737,-766.98,26.1874,96.425,0.871,331836680.58,36.3129,17.4609,19004564.69,913825730.84,0.05,0.2524,0.7052,2.0797,0.8517,0.3391,2694843070.67,96339599.3
001323.SZ,慕思股份,,20250930,10.4528,-4.36,52.3362,42.6164,1.4195,153960262.98,4.0935,0.3314,464517626.94,3761114194.72,1.08,10.1497,6.0259,12.3505,1.3127,0.4879,7708688413.5,4423524322.75
300683.SZ,海特生物,SW1医药生物,20250930,-6.8358,-42.48,41.8133,14.9066,4.5979,-76040333.68,-18.0233,0.4726,-160882441.08,421899722.43,-1.21,17.0645,-6.101,-38.1329,4.25,0.16,2636981199.32,2243896008.68
300298.SZ,三诺生物,SW1医药生物,20250930,6.3202,76.6,48.9061,41.1916,1.4251,537228973.66,15.5571,3.5172,152743949.16,3453271477.26,0.3827,5.7034,2.4445,4.4232,1.0145,0.5527,6248447592.06,3674609713.56
301077.SZ,星华新材,,20250930,9.1024,51.93,34.2179,36.5956,2.209,133586439.64,23.01,1.2385,107857366.76,580558024.19,0.63,6.7329,5.972,18.5782,1.9707,0.3215,1806059574.55,1145120805.13
002971.SZ,和远气体,SW1化工,20250930,3.6505,-11.87,20.5028,69.9654,0.3455,199883934.85,16.2236,3.348,59703331.4,1232057116.24,0.27,7.5314,1.0149,4.8458,0.3121,0.2094,5882726154.72,1766854968.03
002237.SZ,恒邦股份,SW1有色金属,20250930,5.5598,6.25,2.0892,67.4793,1.524,-576725858.26,-0.7544,-1.0437,552581078.4,76444276379.21,0.49,8.6021,1.7585,0.7229,0.4926,2.4327,31423237037.68,10219047170.59
002243.SZ,力合科创,SW1轻工制造,20250930,1.6183,-40.44,22.8165,50.0116,3.6771,-59893706.41,-3.5963,-0.8407,71244718.46,1665434506.29,0.0972,6.0034,0.4283,4.2778,1.5459,0.1001,16634979924.27,8315567726.45
300074.SZ,华平股份,SW1计算机,20250930,-4.7412,-374.97,32.8112,33.6211,2.4391,-1068144.99,-0.4478,0.0202,-52911481.34,238552181.33,-0.0873,1.7993,-3.4123,-22.1803,2.098,0.1538,1550625743.63,1029288452.18
002658.SZ,雪迪龙,SW1公用事业,20250930,4.4547,-16.32,43.1058,15.426,5.6267,155427765.39,17.4974,1.3442,115626923.86,888292361.18,0.18,4.0868,3.7561,13.0168,4.642,0.2886,3078368398.11,2603497774.1
300942.SZ,易瑞生物,SW1综合,20250930,2.0284,-108.98,64.3049,38.5545,5.1587,7828976.36,4.2174,0.4163,18807119.87,185633642.05,0.0449,2.0878,1.2694,10.1313,4.7734,0.1253,1481560034.85,910351681.29
301273.SZ,瑞晨环保,,20250930,-4.1205,-231.97,38.4823,22.8746,3.2004,-82020076.74,-39.7032,1.8822,-43576515.83,206583291.56,-0.5425,12.8639,-3.5996,-21.0939,2.3309,0.1706,1210609699.26,933688092.07
301668.SZ,昊创瑞通,,20250930,12.4565,,26.046,19.0145,5.06,91194052.99,13.1596,0.9881,92296632.73,692986556.95,1.1242,9.508,7.1468,13.3187,4.6067,0.5366,1291436980.61,1045876618.56
300936.SZ,中英科技,SW1电子,20250930,-0.7136,-79.43,15.2456,13.3164,7.089,6622945.96,4.2112,-0.7484,-8849208.75,157269714.89,-0.0956,13.2948,-0.7705,-5.6268,6.5135,0.1369,1148547711.69,995603005.36
003030.SZ,祖名股份,SW1食品饮料,20250930,3.1822,-245.09,24.235,55.2959,0.5964,62393116.69,4.268,2.7573,22628067.88,1461874210.93,0.26,8.1631,0.9764,1.5479,0.5058,0.6308,2317566785.64,1036048492.23
300840.SZ,酷特智能,SW1纺织服装,20250930,3.2486,-12.69,44.8947,18.8883,3.501,58497447.44,11.5753,1.4851,39389763.25,505362278.61,0.1719,5.3271,2.5012,7.7944,3.1918,0.3209,1574864220.62,1277399799.0
301371.SZ,敷尔佳,,20250930,5.7787,-11.77,81.1105,3.5975,9.6668,243189087.54,18.7479,0.7482,325043838.11,1297151783.88,0.625,10.7427,5.6082,25.0583,8.5232,0.2238,5795843533.73,5587336038.0
301207.SZ,华兰疫苗,,20250930,2.264,-76.1,76.9936,20.9563,3.2643,181964118.25,22.5766,1.3753,132308600.05,805986896.84,0.2224,9.4419,1.8429,16.4157,3.0803,0.1123,7179369720.73,5674841643.5
300487.SZ,蓝晓科技,SW1化工,20250930,16.0958,10.11,52.8056,34.5015,2.9514,538849072.9,27.8704,0.8198,657317527.37,1933406991.48,1.29,7.8939,10.2478,33.9979,2.1967,0.3014,6414217929.5,4201218706.58
301305.SZ,朗坤科技,,20250930,6.79,20.0,34.2533,36.7595,3.6468,366811363.78,26.4574,1.4286,256755166.03,1386422454.62,1.0356,15.6429,4.1742,18.5193,3.4236,0.2254,6151045085.14,3889950798.6
300834.SZ,星辉环材,,20250930,1.3393,21.33,2.6742,25.9798,1.4322,79127858.03,7.9101,1.9998,39568107.96,1000342009.71,0.21,15.207,0.9942,3.9555,1.2922,0.2514,3979699873.68,2945781791.14
300102.SZ,乾照光电,SW1电子,20250930,2.1062,204.58,10.5837,34.3105,1.6082,248683438.05,9.0426,2.8276,87949628.55,2750140826.02,0.1,4.6023,1.3639,3.198,1.2034,0.4265,6448621771.61,4236070143.6
300585.SZ,奥联电子,SW1汽车,20250930,0.4687,-328.6,19.4577,19.9892,2.7782,14343112.42,4.4333,12.3444,1161907.98,323532448.3,0.0195,4.1636,0.1292,0.3591,2.1957,0.3597,899375553.66,719597357.62
300519.SZ,新光药业,SW1医药生物,20250930,5.4672,-21.7,39.1235,7.3268,13.4103,50588056.01,24.6029,1.1158,45336178.34,205618567.89,0.28,5.1747,5.0745,22.0487,12.3541,0.2302,893406144.02,827948371.3
301399.SZ,英特科技,,20250930,1.6694,-41.25,20.2999,15.4975,4.7805,36709353.34,11.5274,1.6668,22024318.07,318451654.18,0.12,7.0868,1.4194,6.9161,4.3355,0.2052,1551662596.41,1311193056.1
000639.SZ,西王食品,SW1食品饮料,20250930,0.0764,1269.01,22.0392,45.2305,1.2713,161413699.98,4.6023,-35.9947,-4484372.76,3507216263.2,0.0021,2.6904,-0.0738,-0.1279,1.0182,0.5771,6076920952.23,3328297430.23
002335.SZ,科华数据,SW1电气设备,20250930,6.2656,-36.94,25.0988,54.3861,1.2481,174210400.17,3.0533,0.4945,352320176.74,5705701354.35,0.73,12.2685,2.488,6.1749,1.1045,0.4029,14160872057.28,6459332753.89
300176.SZ,鸿特科技,SW1非银金融,20250930,2.9314,79.55,14.2144,59.0101,0.8117,171180608.11,12.1156,6.1878,27664386.12,1412888945.04,0.0714,2.4625,1.189,1.958,0.5446,0.6073,2326659168.6,953695156.95
002015.SZ,协鑫能科,SW1公用事业,20250930,6.3307,-40.28,27.642,65.3749,0.9738,2343434911.68,29.5331,2.6249,892754398.3,7934936149.27,0.4819,7.6005,2.1795,11.2509,0.9524,0.1937,40962061364.35,14183163481.32
